0,1,2,3,4,5,6,7,8,9,10,11,label
0.270950331663092,0.0416666666666667,0,0,0,0.375,0,12,8,0,0.625,0,0
0.267897163828214,0,0,1,0,0.333333333333333,0,4,1,0,0.375,0,0
0.520318267742793,0.6,0,0,0,0.2,0,5,3,1,1,0,0
0.328866901142257,0,0,0,0,0,0,3,2,0,0,0,0
0.518422454595566,0.333333333333333,0,0,0,0.666666666666667,0,8,1,0,1,0,0
0.251586420875457,0,0,0,0,0.166666666666667,0,1,2,0,0.285714285714286,0,0
0.310038050760825,0.133333333333333,0,0,0,0.4,0,5,11,1,0.8,0.25,0
0.247520044445992,0,0,0,0,0.277777777777778,0,4,5,0,0.5,0,0
0.335513015588125,0,0,0,0,0.333333333333333,0,3,1,0,0,0,0
0.665287166833878,0.5,1,1,1,0.5,1,1,1,1,0,1,0
0.458111335833867,0.5,0,0,0,0,0,1,1,1,0,0,0
0.357749417424202,0,0,0,0,0,0,1,1,0,0,0,0
0.278081343178787,0,0,0,0,0.419354838709677,0,12,4,0,0.0714285714285714,0,0
0.431129465500514,0,0,0,0,0,0,3,2,1,0,0,0
0.464961230754852,0.318181818181818,1,1,3,0.227272727272727,1,3,5,1,0.1875,0.0909090909090909,0
0.195624231578161,0,0,0,0,0.266666666666667,0,1,1,0,0,0,0
0.195624231578161,0,0,0,0,0.266666666666667,0,1,1,0,0,0,0
0.34416828583926,0.0833333333333333,0,0,0,0,0,8,1,0,0.25,0,0
0.169338767727216,0,0,0,0,0,0,1,1,0,0,0,0
0.513751687481999,0.4375,1,1,1,0.0625,1,7,2,1,0.25,0,0
0.276695653796196,0.0769230769230769,0,1,0,0.461538461538462,2,6,2,0,0,0,0
0.305443935096264,0,0,0,0,0.5,0,1,1,0,0,0,0
0.273263223469257,0,0,0,0,0,0,1,1,0,0,0,0
0.269669770317919,0,0,0,0,0,0,15,7,0,0,0,0
0.206465166341513,0.1,1,3,0,0.1,3,5,2,0,0,0,0
0.107874459587038,0,0,0,0,0.6,0,1,1,0,0,0,0
0.107874459587038,0,0,0,0,0.6,0,1,1,0,0,0,0
0.308290944993496,0.1,0,3,0,0,9,4,1,1,0.25,0.333333333333333,0
0.192687821186458,0,0,0,0,0.166666666666667,0,6,1,0,0,0,0
0.252235266069571,0,0,0,0,0.166666666666667,0,1,1,0,0.25,0,0
0.252235266069571,0,0,0,0,0.166666666666667,0,1,1,0,0.25,0,0
0.301838718354702,0,0,0,0,0,1,1,1,0,0.666666666666667,0,0
0.322560274600983,0,0,0,0,0.4,0,1,1,0,0,0.5,0
0.27995590865612,0,0,0,0,0.5,0,1,1,0,0,0,0
0.27995590865612,0,0,0,0,0.5,0,1,1,0,0,0,0
0.470965313259512,0.5,2,2,2,0.666666666666667,13,11,7,1,0.333333333333333,0.285714285714286,0
0.470965313259512,0.5,2,2,2,0.666666666666667,13,11,7,1,0.333333333333333,0.285714285714286,0
0.191517991945148,0,0,0,0,0,0,1,1,0,0.5,0,0
0.183871798217297,0,0,0,0,0.5,0,1,1,0,0,0,0
0.185881800949574,0,0,0,0,0.142857142857143,0,1,1,0,0,0,0
0.119070875059281,0,0,0,1,0.142857142857143,0,4,4,0,0.166666666666667,0,0
0.19237910117954,0,0,0,0,0.125,0,2,1,0,0,0,0
0.148281565867364,0,0,0,0,0.25,0,2,1,0,0,1,0
0.201468598796055,0,0,0,0,0.333333333333333,0,4,1,0,0,0,0
0.267910464533738,0,0,0,1,0.428571428571429,0,3,7,0,0,0,0
0.346684388816357,0,0,0,0,0,0,1,1,0,0,0,0
0.48666355333158,0.5,4,6,0,0.642857142857143,5,9,3,0,0.5,0,0
0.203981171051661,0,0,0,0,0.666666666666667,0,1,1,0,0,0,0
0.341080029805501,0,0,0,0,0,0,2,1,0,0,0,0
0.200897201895714,0,0,0,0,0,0,1,1,0,0,0,0
0.15993499259154,0,0,0,0,0,0,1,1,0,0,0,0
0.144458827873071,0,0,0,0,0,0,2,2,0,0,0,0
0.186137821525335,0,0,0,0,0.125,0,5,5,0,0,0,0
0.0691810809075832,0,0,0,0,0,1,2,2,0,0,0,0
0.341328650712967,0,0,4,0,0.0909090909090909,1,6,2,0,0,0,0
0.277966126799583,0,0,1,0,0,0,4,1,0,0,0,0
0.309880053003629,0,0,0,0,0.333333333333333,1,1,1,0,0,0,0
0.297058016061783,0,0,0,0,0,0,1,1,0,0.5,0,0
0.158876398733507,0,0,0,0,0.0833333333333333,0,4,1,0,0,0,0
0.160887721502645,0,0,0,0,0,0,2,2,0,0,0,0
0.201468598796055,0,0,0,0,0.333333333333333,0,4,1,0,0.25,0,0
-0.0003597329570246,0,0,0,0,0,2,2,1,0,0,0,0
0.189116128782431,0,0,0,0,0,0,20,13,0,0,0,0
0.144048160040065,0,0,0,0,0,0,10,1,0,0,0,0
0.203700890143712,0,0,0,0,0,0,6,2,0,0,0,0
0.131521790870465,0,0,0,0,0,0,3,1,0,0,0,0
0.279066296205634,0.0476190476190476,1,6,0,0,6,31,8,0,0.0833333333333333,0,0
0.142237393185496,0,0,1,0,0,1,1,1,0,0,0,0
0.390921270847321,0.2,0,0,0,0.4,1,3,1,0,0.333333333333333,0,0
0.258612119725772,0,0,0,0,0.571428571428571,0,2,3,0,0.25,0,0
0.353867542412546,0.111111111111111,0,1,0,0.222222222222222,1,7,2,0,0.4,0,0
0.2304983685414,0,0,2,0,0,0,2,1,0,0,0,0
0.0611607223566222,0,0,0,0,0.142857142857143,0,1,1,0,0,0,0
0.252881184220314,0,0,0,0,0.25,0,1,1,0,0,0,0
0.173807484718661,0,0,0,0,0,0,2,1,0,0,0,0
0.221367077281078,0,0,0,0,0.5,0,2,1,0,0.25,0,0
0.291914058228334,0,0,1,0,0,1,11,4,0,0,0,0
0.290470843513807,0,0,2,0,0,3,3,2,0,0,0,0
0.182017156854272,0,0,0,0,0.25,0,1,1,0,0,0,0
0.267030030902889,0.111111111111111,0,1,0,0,0,3,2,0,0,0,0
0.22279247496691,0.037037037037037,0,4,5,0.037037037037037,9,12,3,0,0,0,0
0.227887948974967,0,0,0,0,0,0,1,1,0,0,0,0
0.356378108263016,0.1,0,3,1,0.3,3,8,4,0,0.0769230769230769,0,0
0.479305192828178,0.5,0,0,0,0,0,1,1,0,0,0,0
0.0602785913894574,0,0,0,0,0.333333333333333,0,1,1,0,0,0,0
0.368975341320038,0,0,1,1,0,1,1,3,0,0,0,0
0.288203114271164,0,0,0,0,0.2,0,1,1,0,0,0,0
0.248664209353072,0,0,1,0,0,1,3,1,0,0.1,0,0
0.396959751844406,0,0,0,0,0.5,0,1,1,0,0,0,0
0.415504616995653,0.166666666666667,1,1,0,0.166666666666667,1,4,3,0,0,0,0
0.242084544152021,0,0,0,1,0,0,2,2,0,0,0,0
0.0594210854421059,0,0,0,0,0,0,1,1,0,0,0,0
0.260352220137914,0,0,0,0,0.4,0,3,3,0,0.25,0,0
0.260352220137914,0,0,0,0,0.4,0,3,3,0,0.375,0,0
0.101920613398155,0,0,0,0,0,1,1,1,0,0,0,0
0.326123189713274,0,0,1,0,0,0,1,1,0,0,0,0
0.326123189713274,0,0,1,0,0,0,1,1,0,0,0,0
0.307106273770332,0.12,3,3,0,0.12,3,17,10,0,0.0476190476190476,0,0
0.307106273770332,0.12,3,3,0,0.12,3,17,10,0,0.0476190476190476,0,0
0.0776940671993154,0,0,0,0,0.571428571428571,0,1,2,0,0,0,0
0.281555622816086,0,0,0,0,1,0,1,1,0,0,0,0
0.392572832959039,0.142857142857143,0,0,0,0,0,3,1,1,0.2,0,0
0.0908631850033999,0,0,0,0,0.666666666666667,0,1,1,0,0,0,0
0.169703596830368,0,0,0,0,0.2,0,1,1,0,0,0,0
0.199398352631501,0,0,0,0,0,0,2,1,0,0,0,0
0.3284052248512,0,0,19,0,0,20,41,1,0,0,0,0
0.391316992044449,0.1,0,0,0,0,0,2,1,1,0.75,0.25,0
0.614655060298515,0.848484848484848,6,6,0,0,6,22,8,1,0.9375,0.75,0
0.469388037919998,0.4,0,0,0,0.4,0,3,1,1,0,1,0
0.237219277024269,0,0,0,0,0.2,0,3,1,0,0,0.333333333333333,0
0.170758833487829,0,0,0,0,0,0,1,1,0,0,0,0
0.188547515496612,0.0666666666666667,1,1,0,0,1,3,1,0,0,0,0
0.345117596909404,0.125,1,1,2,0.5,1,9,4,1,0.333333333333333,0.333333333333333,0
0.114355514446894,0,0,0,0,0,0,1,1,0,0,0,0
0.212177583149501,0,0,0,0,0,0,4,2,0,0,0,0
0.25010584667325,0,0,0,0,0,0,1,1,0,0.5,1,0
0.176764890551567,0,0,0,0,0.333333333333333,0,1,1,0,0,0,0
0.298263307322155,0,0,0,0,0.272727272727273,0,6,2,0,0.2,0.6,0
0.244637907647035,0,0,0,0,0.176470588235294,0,2,1,0,0,0,0
0.207421851468583,0.1,0,0,0,0.166666666666667,0,6,5,1,0.1,0,0
0.141521679858367,0,0,0,0,0,0,1,1,1,0,0,0
0.395508758723736,0,0,0,0,0,0,1,1,1,0.5,1,0
0.297175704315305,0,0,0,0,0,0,2,2,0,0.153846153846154,0.153846153846154,0
0.124471275135875,0,0,0,0,0,0,4,1,0,0,0,0
0.147150494313488,0,0,0,0,0,0,2,1,0,0,0,0
0.290284027655919,0,0,1,0,0,1,1,1,0,0,0,0
0.386175801356633,0,0,0,0,0.666666666666667,0,1,1,0,0,1,0
0.386175801356633,0,0,0,0,0,0,1,1,0,0,1,0
0.595034728447596,0.666666666666667,0,0,0,1,0,2,1,0,0,0,0
0.356280465920766,0.111111111111111,0,0,0,0,0,3,1,0,0.666666666666667,0.666666666666667,0
0.285165429115295,0,0,0,0,0,0,1,1,0,0,0,0
0.387741454876959,0.3125,1,2,0,0,2,2,1,0,0,0,0
0.217676877975464,0,0,0,0,0,0,1,1,0,0,0,0
0.562238082289696,0.583333333333333,3,3,3,0.333333333333333,3,4,3,1,0.125,1,0
0.195680627599359,0,0,1,1,0.111111111111111,1,2,1,0,0,0,0
0.587912663817406,0.5,1,1,1,0.25,1,1,1,1,0,0,0
0.290605967398733,0,0,0,1,0,0,1,2,0,0,0,0
0.232697961231073,0.0555555555555556,1,2,1,0.222222222222222,2,3,4,0,0,0,0
0.164186680689454,0,0,0,0,0,0,1,1,0,0,0,0
0.501037810529981,0.428571428571429,1,2,2,0.571428571428571,2,2,2,0,0,0,0
0.0509105594828725,0,0,0,0,0,0,1,1,0,0,0,0
0.444258058612997,0.272727272727273,1,1,0,0.363636363636364,0,1,6,0,0,0,0
0.182468544691801,0,0,0,0,0.5,0,1,1,0,1,0,0
0.271763886724199,0,0,0,1,0.428571428571429,0,3,1,0,0,0,0
0.249572896957397,0,0,0,0,0,0,3,1,0,0,0,0
0.131430797278881,0,0,0,0,0.25,0,4,1,0,0,0,0
0.0859203373547643,0,0,0,0,0.25,0,1,1,0,0,0,0
0.152345941402018,0,0,0,1,0,0,3,1,0,0,0,0
0.152345941402018,0,0,0,1,0,0,3,1,0,0,0,0
0.152345941402018,0,0,0,1,0,0,3,1,0,0,0,0
0.152345941402018,0,0,0,1,0,0,3,1,0,0,0,0
0.0362680769394501,0,0,5,0,0.3125,4,9,5,0,0,0,0
0.0930703287594952,0,0,0,0,0,0,9,1,0,0,0,0
0.184878350545963,0,0,1,0,0.166666666666667,1,2,1,0,0.125,0,0
0.0837025474756956,0,0,2,0,0.25,2,6,5,0,0,0,0
0.21079245954752,0,0,1,0,0.333333333333333,1,3,5,0,0,0,0
0.21079245954752,0,0,1,0,0.333333333333333,1,3,5,0,0,0,0
0.0807100206832675,0,0,0,0,0.294117647058823,0,10,5,0,0,0,0
0.475831333547831,0.5,1,1,1,0,1,1,1,1,0.5,1,0
0.197112097804035,0.0357142857142857,0,2,0,0,1,9,4,0,0,0,0
0.119299737115701,0,0,0,0,0,0,1,1,0,0,0,0
0.131164546683431,0,0,0,0,0,2,3,1,0,0,0,0
0.108028687536716,0,0,0,0,0,0,2,1,0,0,0,0
0.178993234643713,0,0,2,0,0.111111111111111,4,17,1,0,0,0,0
0.089587647217111,0,0,4,0,0.0769230769230769,15,32,3,0,0,0,0
0.13005251488225,0,0,2,0,0,0,4,1,0,0,0,0
0.0370191563153639,0,0,2,0,0.25,1,5,3,0,0,0,0
0.113775371973004,0,0,0,0,0,0,1,1,0,0,0,0
0.238642995378801,0,0,0,0,0,0,3,1,0,0,0,0
0.238642995378801,0,0,0,0,0,0,3,1,0,0,0,0
0.278351940214634,0,0,0,0,0,0,1,2,0,0,0,0
0.278351940214634,0,0,0,0,0,0,1,2,0,0,0,0
0.196418416686356,0,0,0,0,0,0,6,11,0,0,0,0
0.196418416686356,0,0,0,0,0,0,6,11,0,0,0,0
0.217678263614123,0,0,1,0,0,1,8,4,0,0,0,0
0.0929225503467023,0,0,3,0,0.1,3,12,1,0,0,0,0
0.0760253574699163,0,0,0,0,0,0,2,1,0,0,0,0
0.13005251488225,0,0,2,0,0,0,4,1,0,0,0,0
0.197112097804035,0.0357142857142857,0,2,0,0,1,9,4,0,0,0,0
-0.0163727710023522,0,0,0,0,0,0,2,1,0,0,0,0
0.153747281059623,0,0,0,0,0,0,6,2,0,0,0,0
0.234252414769596,0,0,1,0,0,1,2,2,0,0,0,0
0.234252414769596,0,0,1,0,0,1,2,2,0,0,0,0
0.131164546683431,0,0,0,0,0,2,3,1,0,0,0,0
0.0563157002562312,0,0,5,0,0,10,12,11,0,0,0,0
0.155900216971835,0,0,3,0,0.666666666666667,3,7,3,0,0,0,0
0.342568493315152,0.142857142857143,2,2,1,0.285714285714286,1,15,5,1,0.5,0.272727272727273,0
0.342568493315152,0.142857142857143,2,2,1,0.285714285714286,1,15,5,1,0.5,0.272727272727273,0
0.223679035902023,0,0,0,0,0,0,1,1,0,1,0,0
0.223679035902023,0,0,0,0,0,0,1,1,0,1,0,0
0.223679035902023,0,0,0,0,0,0,1,1,0,1,0,0
0.223679035902023,0,0,0,0,0,0,1,1,0,1,0,0
0.1939383642748,0,0,0,1,0.0416666666666667,0,8,4,0,0,0,0
0.0631990566992411,0,0,4,0,0.032258064516129,5,13,4,0,0,0,0
0.0752198929694714,0,0,1,0,0,0,5,2,0,0,0,0
0.305690916521209,0,0,0,0,0,1,1,3,0,0,0,0
0.197868311156829,0,0,0,0,0,0,1,1,0,0,0,0
0.043146850541234,0,0,0,0,0,0,1,1,0,0,0,0
0.34481493383646,0,0,0,0,0,0,1,1,0,0,0,0
0.202910219053073,0,0,0,0,0.0714285714285714,0,6,8,0,0,0,0
0.340586540102959,0,0,0,0,0,0,1,1,1,0,0,0
0.384197164149511,0.0952380952380952,0,1,0,0.523809523809524,2,7,12,0,0,0,0
0.273527187108994,0,0,0,0,0,1,1,1,1,0,0,0
0.461542749946768,0.363636363636364,4,8,0,0,0,12,9,0,0.5,0.333333333333333,0
0.411864683032036,0,0,2,0,0,0,3,5,0,0.5,0,0
0.390916159583463,0.222222222222222,0,2,2,0,2,15,26,0,0.75,0,0
0.443746702237563,0,0,0,1,0.181818181818182,1,9,10,0,0,0,0
0.459531530737877,0.0714285714285714,0,6,18,0.0714285714285714,18,31,43,1,0.5,0.5,0
0.40487069884936,0,0,0,0,0.777777777777778,0,16,14,0,0.333333333333333,0,0
0.42424084742864,0.333333333333333,0,0,0,0,0,6,6,0,0.333333333333333,0.333333333333333,0
0.336265797416369,0,0,0,0,0.666666666666667,0,10,5,0,0.5,0,0
0.482674972878562,0.444444444444444,0,2,0,0,4,47,22,0,0.8,0.2,0
0.261408719544609,0,0,0,0,0.833333333333333,0,2,15,0,0,0,0
0.306680601835251,0,0,2,2,0,2,4,9,0,0.333333333333333,0,0
0.374228632450104,0,0,2,2,0.6,6,18,9,1,0.75,0.75,0
0.390436689441021,0.230769230769231,0,0,0,0.384615384615385,3,15,13,0,0,0,0
0.394449765483538,0,0,2,2,1,2,6,21,0,0.666666666666667,0,0
0.386448125426586,0.384615384615385,0,0,2,0,0,43,47,0,0.333333333333333,0.4,0
0.409360172227025,0.4375,5,7,19,0.6875,14,43,56,1,0.2,0.4,0
0.326930592839534,0,0,0,0,0.692307692307692,0,5,15,0,0.25,1,0
0.371296534314752,0,0,5,0,0.5625,4,37,41,0,0.6,0,0
0.395381307601929,0.4,8,8,12,0.4,16,36,26,1,1,0.5,0
0.399230219423771,0.125,0,5,5,1,16,46,30,0,0.5,0,0
0.281708441674709,0,0,0,0,0.5,0,4,4,0,0.571428571428571,0.5,0
0.376720001300176,0,0,0,0,0.333333333333333,0,3,5,0,0,0.333333333333333,0
0.354943543672562,0,0,0,0,0,0,1,1,0,1,0,0
0.200989820063114,0,0,0,0,0.5,0,4,6,0,0.5,1,0
0.273354871996811,0,0,0,0,1,0,14,10,0,0,0,0
0.305561202764511,0,0,0,0,0,0,17,9,0,0,0,0
0.456380240343235,0.333333333333333,0,0,0,0.333333333333333,8,77,28,0,0.8,0.8,0
0.541732362338475,0.857142857142857,4,2,0,0.857142857142857,8,23,24,1,0.4,0.4,0
0.35734208460365,0,0,0,0,0,10,25,8,0,0.75,0,0
0.430621798742901,0.272727272727273,0,6,4,0,17,76,41,0,0.428571428571429,0.333333333333333,0
0.27942099729005,0,0,7,15,0.411764705882353,11,21,31,1,0.5,0,0
0.259639915078878,0,0,2,0,0.5,4,12,12,0,0,0,0
0.432940598045077,0,0,0,0,0.571428571428571,0,14,4,0,0.666666666666667,1,0
0.490841561555862,0.4,4,6,0,0.6,0,13,10,0,0,0,0
0.548324286937714,0.5,2,2,0,0.75,2,27,7,0,1,0,0
0.316272876535853,0.0416666666666666,0,2,1,0.458333333333333,5,25,15,1,1,0.5,0
0.473943453568679,0.153846153846154,2,2,2,0.846153846153846,4,14,18,0,1,0.666666666666667,0
0.452796506030219,0.571428571428571,0,0,0,0.142857142857143,0,9,8,0,0.5,0.25,0
0.441104213396708,0.25,0,2,4,0,6,31,15,0,1,0,0
0.634704411029816,1,0,0,3,0,6,9,5,0,0,1,0
0.251192664934529,0,0,0,0,0,0,13,1,0,0,0,0
0.275301772814531,0,0,0,0,0.153846153846154,0,5,4,0,0.4,0.4,0
0.34030537866056,0,0,1,1,0.5,1,4,6,0,0.25,1,0
0.316071731703622,0,0,0,0,0,0,3,3,0,0.5,0,0
0.32385406208535,0,0,7,2,0.833333333333333,9,18,11,0,0.25,0.5,0
0.423857930633757,0.388888888888889,0,2,2,0.5,2,3,11,0,0.6,0,0
0.291824016187872,0,0,8,4,0,8,25,22,0,0.5,0.5,0
0.547448575496674,1,0,0,0,1,0,7,4,0,1,0,0
0.474140214068549,0.285714285714286,2,2,0,0.571428571428571,4,23,15,0,0.75,0,0
0.46059467792511,0.5,5,5,11,0,16,29,33,1,0.6,0,0
0.315861910581589,0,0,0,0,0,0,2,3,0,1,1,0
0.291704297065735,0,0,0,0,0,0,2,2,0,0,0,0
0.397662928392147,0,0,0,1,0.379310344827586,0,13,10,0,0,0,0
0.5066605694592,0.125,0,0,0,0.625,0,9,7,0,1,0,0
0.402457743883133,0,0,4,12,0.555555555555556,4,19,30,0,0,0,0
0.461542749946768,0.363636363636364,4,8,0,0,0,12,9,0,0.5,0.333333333333333,0
0.411864683032036,0,0,2,0,0,0,3,5,0,0.5,0,0
0.390916159583463,0.222222222222222,0,2,2,0,2,15,26,0,0.75,0,0
0.443746702237563,0,0,0,1,0.181818181818182,1,9,10,0,0,0,0
0.459531530737877,0.0714285714285714,0,6,18,0.0714285714285714,18,31,43,1,0.5,0.5,0
0.40487069884936,0,0,0,0,0.777777777777778,0,16,14,0,0.333333333333333,0,0
0.42424084742864,0.333333333333333,0,0,0,0,0,6,6,0,0.333333333333333,0.333333333333333,0
0.336265797416369,0,0,0,0,0.666666666666667,0,10,5,0,0,0,0
0.482674972878562,0.444444444444444,0,2,0,0,4,47,22,0,0.8,0,0
0.261408719544609,0,0,0,0,0.833333333333333,0,2,15,0,0,0,0
0.306680601835251,0,0,2,2,0,2,4,9,0,0.333333333333333,1,0
0.374228632450104,0,0,2,2,0.6,6,18,9,1,0.75,0.75,0
0.390436689441021,0.230769230769231,0,0,0,0.384615384615385,3,15,13,0,0,0,0
0.394449765483538,0,0,2,2,1,2,6,21,0,0.333333333333333,0,0
0.386448125426586,0.384615384615385,0,0,2,0,0,43,47,0,0.166666666666667,0.4,0
0.409360172227025,0.4375,5,7,19,0.6875,14,43,56,1,0.4,0.4,0
0.326930592839534,0,0,0,0,0.692307692307692,0,5,15,0,0.25,1,0
0.371296534314752,0,0,5,0,0.5625,4,37,41,0,0.6,0,0
0.395381307601929,0.4,8,8,12,0.4,16,36,26,1,1,0.5,0
0.399230219423771,0.125,0,5,5,1,16,46,30,0,0.5,0.5,0
0.281708441674709,0,0,0,0,0.5,0,4,4,0,0.428571428571429,0.5,0
0.376720001300176,0,0,0,0,0.333333333333333,0,3,5,0,0,0.333333333333333,0
0.354943543672562,0,0,0,0,0,0,1,1,0,0.75,0,0
0.200989820063114,0,0,0,0,0.5,0,4,6,0,0.5,1,0
0.273354871996811,0,0,0,0,1,0,14,10,0,0,0,0
0.305561202764511,0,0,0,0,0,0,17,9,0,0,0,0
0.456380240343235,0.333333333333333,0,0,0,0.333333333333333,8,77,28,0,0.6,0.8,0
0.541732362338475,0.857142857142857,4,2,0,0.857142857142857,8,23,24,1,0.4,0.4,0
0.35734208460365,0,0,0,0,0,10,25,8,0,0.5,0,0
0.430621798742901,0.272727272727273,0,6,4,0,17,76,41,0,0.714285714285714,0.333333333333333,0
0.27942099729005,0,0,7,15,0.411764705882353,11,21,31,1,0.75,0,0
0.259639915078878,0,0,2,0,0.5,4,12,12,0,0,0,0
0.432940598045077,0,0,0,0,0.571428571428571,0,14,4,0,0.666666666666667,1,0
0.490841561555862,0.4,4,6,0,0.6,0,13,10,0,0,0,0
0.548324286937714,0.5,2,2,0,0.75,2,27,7,0,1,0,0
0.316272876535853,0.0416666666666666,0,2,1,0.458333333333333,5,25,15,1,1,0.5,0
0.473943453568679,0.153846153846154,2,2,2,0.846153846153846,4,14,18,0,1,0.666666666666667,0
0.452796506030219,0.571428571428571,0,0,0,0.142857142857143,0,9,8,0,0.5,0.25,0
0.441104213396708,0.25,0,2,4,0,6,31,15,0,1,0,0
0.634704411029816,1,0,0,3,0,6,9,5,0,0,0,0
0.251192664934529,0,0,0,0,0,0,13,1,0,0,0,0
0.275301772814531,0,0,0,0,0.153846153846154,0,5,4,0,0.4,0.4,0
0.34030537866056,0,0,1,1,0.5,1,4,6,0,0.25,1,0
0.316071731703622,0,0,0,0,0,0,3,3,0,0.5,0,0
0.32385406208535,0,0,7,2,0.833333333333333,9,18,11,0,0.5,0.5,0
0.423857930633757,0.388888888888889,0,2,2,0.5,2,3,11,0,0.6,0,0
0.291824016187872,0,0,8,4,0,8,25,22,0,0.5,0.5,0
0.547448575496674,1,0,0,0,1,0,7,4,0,1,0,0
0.474140214068549,0.285714285714286,2,2,0,0.571428571428571,4,23,15,0,0.75,0,0
0.46059467792511,0.5,5,5,11,0,16,29,33,1,0.6,0,0
0.315861910581589,0,0,0,0,0,0,2,3,0,1,1,0
0.291704297065735,0,0,0,0,0,0,2,2,0,0,0,0
0.397662928392147,0,0,0,1,0.379310344827586,0,13,10,0,0.2,0,0
0.5066605694592,0.125,0,0,0,0.625,0,9,7,0,1,0,0
0.402457743883133,0,0,4,12,0.555555555555556,4,19,30,0,0,0,0
0.461542749946768,0.363636363636364,4,8,0,0,0,12,9,0,0.5,0.333333333333333,0
0.411864683032036,0,0,2,0,0,0,3,5,0,0.5,0,0
0.390916159583463,0.222222222222222,0,2,2,0,2,15,26,0,0.75,0,0
0.443746702237563,0,0,0,1,0.181818181818182,1,9,10,0,0,0,0
0.459531530737877,0.0714285714285714,0,6,18,0.0714285714285714,18,31,43,1,0.75,0.5,0
0.40487069884936,0,0,0,0,0.777777777777778,0,16,14,0,0.333333333333333,0,0
0.42424084742864,0.333333333333333,0,0,0,0,0,6,6,0,0.333333333333333,0,0
0.336265797416369,0,0,0,0,0.666666666666667,0,10,5,0,0.5,0,0
0.482674972878562,0.444444444444444,0,2,0,0,4,47,22,0,0.8,0,0
0.261408719544609,0,0,0,0,0.833333333333333,0,2,15,0,0.2,0,0
0.306680601835251,0,0,2,2,0,2,4,9,0,0.333333333333333,0,0
0.374228632450104,0,0,2,2,0.6,6,18,9,1,0.75,0.75,0
0.390436689441021,0.230769230769231,0,0,0,0.384615384615385,3,15,13,0,0.2,0,0
0.394449765483538,0,0,2,2,1,2,6,21,0,0.333333333333333,0,0
0.386448125426586,0.384615384615385,0,0,2,0,0,43,47,0,0.166666666666667,0.4,0
0.409360172227025,0.4375,5,7,19,0.6875,14,43,56,1,0.2,0.2,0
0.326930592839534,0,0,0,0,0.692307692307692,0,5,15,0,0.5,1,0
0.371296534314752,0,0,5,0,0.5625,4,37,41,0,0.8,0,0
0.395381307601929,0.4,8,8,12,0.4,16,36,26,1,1,0.5,0
0.399230219423771,0.125,0,5,5,1,16,46,30,0,0.5,0.5,0
0.281708441674709,0,0,0,0,0.5,0,4,4,0,0.428571428571429,0.5,0
0.376720001300176,0,0,0,0,0.333333333333333,0,3,5,0,0,0,0
0.354943543672562,0,0,0,0,0,0,1,1,0,0.75,0,0
0.200989820063114,0,0,0,0,0.5,0,4,6,0,0.5,1,0
