0,1,2,3,4,5,6,7,8,9,10,11,label
0.197570828348398,0,0,0,0,0,0,1,1,0,0,0,1
0.62908923625946,1,2,2,0,0,2,2,1,1,1,0,1
0.62908923625946,1,2,2,0,0,2,2,1,1,1,0,1
0.52255579829216,0.5,4,3,3,0.75,9,7,3,1,0.666666666666667,0.666666666666667,1
0.52255579829216,0.5,4,3,3,0.75,9,7,3,1,0.666666666666667,0.666666666666667,1
0.627057049423456,0.75,2,2,7,0.4375,2,6,15,1,0,0.8,1
0.627057049423456,0.75,2,2,7,0.4375,2,6,15,1,0,0.8,1
0.51249609304511,0.521739130434783,5,6,5,0.173913043478261,6,17,12,1,0.692307692307692,0.545454545454545,1
0.552628868818283,0.6,4,4,1,0.4,2,2,1,1,0.5,0.5,1
0.56388501226902,0.7,1,1,1,0,4,16,5,1,0.333333333333333,0,1
0.56388501226902,0.7,1,1,1,0,4,16,5,1,0.333333333333333,0,1
0.607001520693302,0.75,3,4,4,0.5,6,6,6,1,0.5,0.5,1
0.607001520693302,0.75,3,4,4,0.5,6,6,6,1,0.5,0.5,1
0.81655091047287,1,3,3,3,1,6,5,3,1,0,1,1
0.454449693361918,0.333333333333333,1,1,1,0,1,1,1,1,0,0,1
0.75337473099882,0.909090909090909,9,9,9,1,9,9,9,1,0.444444444444444,0.6,1
0.625175389978621,0.888888888888889,4,4,3,0.555555555555556,5,4,5,1,0.5,0.75,1
0.54952435195446,0.5,1,1,1,0.25,5,3,1,1,0.666666666666667,0.333333333333333,1
0.379415496190389,0.133333333333333,2,2,3,0.2,2,5,4,1,0.6,0.2,1
0.633028402924538,0.5,2,1,1,0,4,3,1,1,0,0,1
0.468325468046325,0.285714285714286,2,3,2,0.285714285714286,5,4,3,1,0.166666666666667,0.2,1
0.296561047900468,0.0625,1,1,1,0,4,12,3,1,0.142857142857143,0.142857142857143,1
0.668062880635262,0.5,1,1,1,0.5,1,1,3,1,0,1,1
0.722107682909284,1,2,2,2,0.285714285714286,6,9,3,1,0.5,1,1
0.873504320780436,1,3,3,3,1,3,3,3,1,0,1,1
0.416566704710325,0.333333333333333,0,1,0,0.444444444444444,2,1,2,1,1,0.5,1
0.622171625494957,0.5,1,1,1,0,1,1,1,1,1,0,1
0.736924052238464,0.666666666666667,2,2,1,0.333333333333333,2,2,1,1,0,1,1
0.546164467930794,0.5,1,1,1,0,1,2,1,1,1,0,1
0.644697964191437,0.714285714285714,5,6,6,0.857142857142857,10,14,7,1,0.6,1,1
0.533537855105741,0.571428571428571,3,4,5,0.607142857142857,17,36,23,1,0.5,0.25,1
0.39561575949192,0.2,1,1,1,0.4,2,3,1,1,0.5,0.5,1
0.71498453617096,1,2,2,2,1,4,2,2,1,1,1,1
0.629588216543198,0.666666666666667,3,4,2,0.333333333333333,7,7,3,1,0.666666666666667,1,1
0.536847736973029,0.538461538461538,5,8,4,0.769230769230769,5,6,6,1,0.428571428571429,0.8,1
0.429130268724341,0.157894736842105,0,0,1,0,0,5,2,0,0.583333333333333,0.111111111111111,1
0.254012750958403,0.0666666666666666,1,1,2,0,3,4,3,1,0.142857142857143,0.5,1
0.782749578356743,1,5,4,6,1,9,10,8,1,0.333333333333333,1,1
0.556544333696365,0.5,2,2,0,0.333333333333333,2,2,2,1,1,1,1
0.146804198622703,0,0,0,0,0,0,2,4,0,0,1,1
0.641347606976827,0.666666666666667,2,2,2,0.333333333333333,5,4,3,1,0.333333333333333,0.666666666666667,1
0.564134260018667,0.333333333333333,1,1,1,0.333333333333333,2,1,1,1,1,1,1
0.656656265258789,0.5,1,1,1,0.5,1,1,1,1,0,0,1
0.719656065106392,1,2,2,4,1,2,2,6,1,0.5,1,1
0.744190335273743,1,1,1,2,0.5,4,2,2,1,1,1,1
0.806312870979309,1,5,5,2,0,5,9,2,1,0.5,0.666666666666667,1
0.955084025859833,1,2,2,2,1,4,3,2,1,1,1,1
0.535576423009237,0.333333333333333,1,1,1,1,1,1,1,1,1,1,1
0.897053599357605,1,2,2,2,0,2,2,2,1,0,1,1
0.635056136051814,0.733333333333333,4,5,3,0.733333333333333,5,13,7,1,0.111111111111111,0.571428571428571,1
0.368883922696114,0,0,1,3,0.428571428571429,8,8,3,1,0.333333333333333,0.333333333333333,1
0.73195410768191,0.666666666666667,0,0,2,0,0,2,3,1,0,0.5,1
0.674124856789907,0.666666666666667,4,4,4,0.666666666666667,7,6,4,1,0.6,1,1
0.726918106277784,0.833333333333333,2,3,3,0.5,9,8,3,1,0.5,1,1
0.907013833522797,1,2,2,2,0,4,3,2,1,1,1,1
0.771984606981277,1,2,1,1,0,2,1,1,1,0,1,1
0.349007828782002,0.166666666666667,3,3,1,0.166666666666667,2,12,3,1,0.285714285714286,0.2,1
0.747908603686553,0.769230769230769,9,10,10,0.769230769230769,19,19,11,1,0.3,0.8,1
0.720415115356445,1,5,5,5,1,12,12,12,1,0.166666666666667,0.8,1
0.773563116788864,0.75,2,3,2,0.75,5,4,2,1,1,1,1
0.476851890484492,0.333333333333333,1,1,1,0.333333333333333,1,3,2,1,1,1,1
0.827844361464183,1,2,2,3,1,4,3,3,1,0,1,1
0.852227926254272,1,2,2,2,0,2,2,2,1,0,1,1
0.57114111383756,0.666666666666667,1,1,1,0.666666666666667,3,1,1,1,0.5,0.5,1
0.396412223311407,0.214285714285714,0,1,0,0,1,15,22,1,0.8,0.5,1
0.471969772130251,0.5,0,0,0,0,0,1,1,1,0.5,1,1
0.727963462471962,1,3,3,4,1,3,3,4,1,0.5,1,1
0.533562150266435,0.666666666666667,0,0,3,0.111111111111111,1,3,3,1,0.25,0.333333333333333,1
0.871905795165471,1,7,7,7,1,7,7,7,1,0,0.8,1
0.686596170067787,0.75,2,2,2,0,2,2,2,1,1,1,1
0.639029443264008,1,1,1,1,0,1,1,1,1,0.666666666666667,0.666666666666667,1
0.954368457198143,1,4,4,4,1,8,7,4,1,0,1,1
0.437534918387731,0.333333333333333,0,0,0,1,0,1,1,0,1,1,1
0.703989446163178,1,5,5,2,0.4,7,9,2,1,0.25,0.25,1
0.461782615850953,0.352941176470588,4,4,2,0.117647058823529,4,4,8,1,0.125,0.142857142857143,1
0.747592926025391,1,1,1,1,0,1,1,1,1,0,1,1
0.58121999672481,0.428571428571429,2,2,2,0,7,8,2,1,0.2,0.25,1
0.951321184635162,1,3,3,3,0,3,3,3,1,1,1,1
0.753692683018744,0.9,6,7,6,0,14,13,6,1,0.375,0.714285714285714,1
0.937441527843475,1,2,2,2,1,2,3,2,1,1,1,1
0.460282444953918,0.333333333333333,0,1,0,0,2,2,2,0,1,0,1
0.619014658033848,0.625,4,5,3,0.5,6,5,3,1,0.333333333333333,0.5,1
0.508263932168484,0.3,3,6,3,0.3,7,6,3,1,0.4,0.4,1
0.598439276218414,0.625,5,5,4,0.5,5,7,6,1,0,0.75,1
0.539771482348442,0.5,1,1,1,0.5,1,1,1,1,0,0,1
0.246974932650725,0,0,0,0,0,0,1,2,0,1,0.5,1
0.589001239836216,0.7,3,3,6,0.7,3,3,6,1,0.428571428571429,0.333333333333333,1
0.414275710781415,0.333333333333333,1,1,1,0,2,1,1,1,0,0,1
0.473496782779694,0.2,0,0,1,0.4,0,1,1,1,0,0,1
0.697891563177109,1,2,2,2,0,4,4,3,1,0.5,1,1
0.932207942008972,1,2,2,2,0,2,2,2,1,0,1,1
0.594663806259632,0.75,9,11,5,0.416666666666667,11,12,5,1,0.222222222222222,0.857142857142857,1
0.546812407234136,0.529411764705882,2,3,2,0.411764705882353,4,7,6,1,0.3,0.7,1
0.663404641672969,0.75,5,5,5,0.75,9,10,6,1,0.142857142857143,0.6,1
0.501975208520889,0.285714285714286,1,1,1,0,5,4,1,1,0.25,0.25,1
0.54345475435257,0.4,2,2,2,0,2,3,3,1,0,1,1
0.593314923346043,0.5,2,2,2,0,2,2,2,1,1,1,1
0.648275742928187,0.666666666666667,2,2,2,0.333333333333333,2,2,2,1,0.5,0.5,1
0.359301839768887,0.2,1,1,1,0,4,6,1,1,0.25,0.5,1
0.611161604523659,0.5,1,1,1,0.5,2,1,1,1,0,1,1
0.747641116380692,1,2,2,0,0,2,2,1,1,1,1,1
0.820011905261448,1,6,6,7,0,6,12,7,1,0.333333333333333,0.666666666666667,1
0.757182121276856,1,2,2,2,0,2,3,2,1,1,1,1
0.484810620546341,0.375,5,5,10,0.75,3,11,11,1,0.833333333333333,0.6,1
0.4454938583076,0.125,1,2,1,0,2,2,1,1,0.5,0.333333333333333,1
0.944954544305801,1,3,2,2,0,5,4,1,1,0,1,1
0.444175403565168,0.333333333333333,1,1,1,0,2,1,1,1,0.5,0.5,1
0.676711022853851,0.5,1,1,0,0,2,1,1,1,0,0,1
0.542811417579651,0.4,2,3,2,0.6,5,6,2,1,0.5,0,1
0.460412594676018,0.4,0,0,2,0.8,0,1,2,1,0.5,0,1
0.795765727758408,1,2,2,2,0,2,2,2,1,0,1,1
0.74849796295166,1,2,2,1,0,3,2,1,1,1,1,1
0.391926497220993,0.166666666666667,2,4,2,0.333333333333333,4,12,2,1,0.75,1,1
0.857705588851656,0.857142857142857,6,6,6,0.857142857142857,6,6,6,1,0,1,1
0.475790065526962,0.4,1,1,1,0.4,1,1,3,1,0.8,0.2,1
0.95558987557888,1,7,4,4,1,7,7,4,1,0.333333333333333,1,1
0.270750023424625,0,0,1,0,0,1,1,1,0,0,0,1
0.579561503948989,0.666666666666667,3,3,5,0.296296296296296,3,14,15,1,0.0909090909090909,0.333333333333333,1
0.868591283048902,1,7,7,7,1,7,7,7,1,0.666666666666667,1,1
0.336278170347214,0.333333333333333,1,1,1,0,1,1,1,1,0,0,1
0.402421632781625,0.1875,0,1,0,0.25,1,10,3,0,0.25,0,1
0.476838519175847,0.333333333333333,0,2,0,0.25,6,7,8,1,0.5,0.5,1
0.44269320193459,0.352941176470588,2,3,5,0,3,15,5,1,0.375,0.571428571428571,1
0.5473657310009,0.4,2,2,2,1,2,3,4,1,1,1,1
0.620788878202438,0.8,0,1,3,0.8,4,7,7,1,0.333333333333333,1,1
0.625045314431191,0.5,1,1,2,1,4,2,3,1,0,0,1
0.569839308038354,0.5,2,2,0,0,2,2,1,1,0.333333333333333,1,1
0.535074031352997,0.542857142857143,11,13,20,0.657142857142857,13,27,21,1,0.5,0.6,1
0.922851959864298,1,3,3,3,0,3,3,3,1,0,0.5,1
0.655116513371468,0.75,1,1,2,0.75,1,1,2,1,0.5,0.5,1
0.486861685911814,0.285714285714286,5,4,12,0.857142857142857,5,14,18,1,0.9375,0.466666666666667,1
0.496772773563862,0.25,1,1,2,0.5,1,1,2,1,0.5,0,1
0.562780454754829,0.5,1,1,1,0,1,2,1,1,0,0,1
0.446357044577599,0.4,1,1,0,0.2,1,7,1,0,0.333333333333333,1,1
0.322627327404916,0.125,1,2,1,0.125,6,8,2,1,0.4,0.5,1
0.301180910851274,0.142857142857143,2,3,1,0,5,5,1,1,0,0.2,1
0.424452463785807,0.166666666666667,1,2,1,0.333333333333333,2,2,1,1,0.333333333333333,1,1
0.714689999818802,1,2,2,1,0,4,2,1,1,1,1,1
0.645779728889465,0.666666666666667,2,2,2,1,2,2,2,1,1,1,1
0.646513322989146,1,3,3,1,0,4,3,1,1,0,0,1
0.642415151000023,1,1,1,1,0.25,2,1,1,1,1,0.5,1
0.827987611293793,1,4,4,2,1,4,4,3,1,0.5,1,1
0.745929569005966,1,3,2,2,0,3,3,2,1,0,0,1
0.66843318939209,0.5,2,2,2,1,2,4,3,1,1,1,1
0.492042156246801,0.583333333333333,1,3,2,0.5,3,11,5,1,0.125,0.75,1
0.56254169344902,0.8,0,1,4,0,1,7,4,1,0,0,1
0.439975500106812,0.4,1,1,1,0.4,1,2,1,1,0.333333333333333,0.5,1
0.456284974302564,0.142857142857143,1,1,1,0.285714285714286,2,6,2,1,1,0.333333333333333,1
0.454391012589137,0.166666666666667,0,0,0,0.333333333333333,0,6,2,0,1,0,1
0.582930058240891,0.5,1,1,1,0,1,2,1,0,1,1,1
0.584694817662239,0.5,1,1,1,0,1,1,1,1,1,0,1
0.502407735586166,0.4,3,2,2,0.4,3,2,2,1,0.5,0.5,1
0.610703070958455,0.777777777777778,1,1,4,0.222222222222222,4,8,7,0,0.75,0.25,1
0.436433989893306,0.272727272727273,3,3,3,1,3,7,7,1,0,0.142857142857143,1
0.569178014993668,0.625,6,5,8,1,6,8,9,1,0.857142857142857,0.714285714285714,1
0.522789788246155,0.4,2,4,4,0,8,7,4,1,0.25,0.5,1
0.575522541999817,0.333333333333333,1,1,1,0,1,1,1,1,1,1,1
0.777905384699504,0.666666666666667,2,3,2,0,5,4,2,1,1,0.5,1
0.277390457041885,0.0434782608695652,1,1,2,0.0869565217391304,1,9,5,1,0,0,1
0.716781377792358,1,2,2,3,1,2,2,3,1,0,1,1
0.875726183255514,1,3,3,3,1,6,5,3,1,0.5,0.5,1
0.801893770694733,1,2,2,2,0.5,2,2,2,1,0,1,1
0.551200598478317,0.5,1,1,1,0,2,1,1,1,0,1,1
0.866278737783432,1,2,2,2,1,6,4,2,1,1,1,1
0.439321748084492,0.333333333333333,0,0,0,0.555555555555556,0,3,3,1,0.666666666666667,0.666666666666667,1
0.695667684078217,0.857142857142857,3,3,3,0.857142857142857,3,4,4,1,0.75,1,1
0.357852276946817,0.0714285714285714,1,1,1,0.285714285714286,1,20,13,1,0.214285714285714,0,1
0.352775006776764,0.19047619047619,1,3,1,0.571428571428571,12,22,6,1,0.2,0.375,1
0.291904479265213,0,0,0,0,0.75,0,1,2,0,0,0,1
0.243762334808707,0,0,1,0,0.75,3,2,1,0,0,0,1
0.416324213147163,0.111111111111111,0,1,0,0.666666666666667,8,13,13,1,0.2,0.8,1
0.353700995445251,0.166666666666667,0,1,0,0,0,2,2,0,0.5,0,1
0.736782076954842,0.8,7,7,6,0,23,21,14,1,0.166666666666667,0.6,1
0.408664620481432,0.1875,3,5,2,0,9,16,5,1,0.5,0.714285714285714,1
0.454788759350777,0.25,1,2,1,0.25,3,1,1,1,0.5,0.5,1
0.297210730612278,0.25,1,1,1,0.75,2,1,1,1,0,0,1
0.726057597569057,1,3,3,7,0,3,3,10,1,0,0.666666666666667,1
0.542166272799174,0.666666666666667,1,1,1,1,1,1,1,1,1,0,1
0.54262890778482,0.4,7,9,7,0.5,14,13,11,1,0.285714285714286,1,1
0.549733238185153,0.470588235294118,6,8,6,0.529411764705882,12,11,8,1,0.333333333333333,1,1
0.397301434051423,0.19047619047619,1,5,2,0.380952380952381,7,23,12,1,0.571428571428571,0.428571428571429,1
0.734020930528641,0.8,3,3,3,0.2,3,3,4,1,1,1,1
0.496808305382729,0.5,0,0,1,1,0,1,1,0,0,0,1
0.397546073794365,0.2,0,0,0,0.4,0,1,1,0,0,0,1
0.522502838210626,0.545454545454545,4,4,7,0.272727272727273,2,10,9,1,0.5,0.333333333333333,1
0.529597379267216,0.25,1,1,1,0,1,1,1,1,0,0.5,1
0.632536429911852,0.625,5,6,7,1,5,11,12,1,0.4,0.75,1
0.233011911312739,0,0,0,0,0,0,1,1,0,0,0,1
0.438767147915704,0.285714285714286,1,1,1,0.428571428571429,1,6,2,1,0.333333333333333,0.333333333333333,1
0.642550972600778,0.833333333333333,3,3,3,0.166666666666667,3,4,4,1,0.333333333333333,0.5,1
0.395794108510017,0,0,1,0,0.375,0,4,1,0,0.75,0.25,1
0.500296387407515,0.444444444444444,2,2,2,0.333333333333333,2,3,2,1,0.333333333333333,0.333333333333333,1
0.340076395869255,0.1,1,1,1,0.1,1,1,4,1,0.25,0.666666666666667,1
0.705717176198959,1,2,2,2,1,2,2,3,1,0,1,1
0.374644462764263,0.2,2,2,2,0,2,2,2,1,0.4,0.5,1
0.568233981728554,0.5,1,1,1,0,1,1,1,1,0,0,1
0.629262417554855,0.666666666666667,2,1,1,0.666666666666667,2,4,1,1,1,1,1
0.584121108055115,0.5,2,1,2,0.5,2,3,2,1,0,0,1
0.594904318451881,0.5,1,1,1,1,1,1,1,1,0,0,1
0.708949347337087,1,1,1,1,0.333333333333333,3,2,1,1,1,1,1
0.64216296672821,0.8,2,2,2,0,7,11,3,1,1,1,1
0.702433625857035,1,1,1,1,0,2,1,1,1,0,1,1
0.406424554257557,0.103448275862069,1,2,5,0,2,28,9,0,0.285714285714286,0,1
0.404707379639149,0,0,2,0,0.5,0,1,2,0,0,0,1
0.703173220157623,0.666666666666667,3,2,1,0,8,7,1,1,1,1,1
0.553311958909035,0.666666666666667,6,6,6,0.666666666666667,12,11,6,1,0,0.5,1
0.823964211073789,0.909090909090909,5,5,8,0.818181818181818,5,5,10,1,0.285714285714286,0.5,1
0.511032000184059,0.428571428571429,1,1,5,0.5,1,2,6,0,0.285714285714286,0.166666666666667,1
0.508153422312303,0.454545454545454,5,5,5,0,5,7,5,1,0.428571428571429,0.166666666666667,1
0.652664055426915,0.666666666666667,2,2,0,0,2,2,2,1,0,0.5,1
0.657027939955393,0.666666666666667,1,1,1,0,2,1,2,1,0,1,1
0.421341193219026,0.166666666666667,3,5,3,0,7,9,5,1,0,0.142857142857143,1
0.371017564088106,0.125,1,2,1,0,4,4,1,1,0,0,1
0.484638310968876,0.25,1,1,1,1,3,2,1,1,0.5,0.5,1
0.751657903194428,1,1,1,1,0,1,1,1,1,1,1,1
0.716954179108143,0.75,2,3,3,0,3,3,3,1,0.333333333333333,0.5,1
0.337974834773276,0.166666666666667,2,3,2,0,3,7,3,1,0.1,0.125,1
0.369938763789833,0.25,2,3,3,0.375,3,3,3,1,0.333333333333333,0.333333333333333,1
0.616247750818729,0.5,2,3,1,0,3,3,1,1,0.666666666666667,0.333333333333333,1
0.642856679856777,0.75,2,2,2,0.25,5,4,2,1,0.666666666666667,1,1
0.562207743525505,0.666666666666667,2,2,1,0.333333333333333,7,6,2,1,0.5,0.25,1
